Market|Product|DRG Parent ID|Payer|Payer Channel|Medical Lives|Access Category|Access|Policy Date|Review Date
Immuno Oncology|Opdivo|1112|Kaiser Permanente|Medicare Advantage Plan|1571952|MSI-H (CRC) 2L+|No PA Required||
Immuno Oncology|Opdivo|982|Florida Blue|Medicare Advantage Plan|151871|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo|1095|Highmark|Medicare Advantage Plan|321992|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo|1185|Presbyterian Health|Commercial|184785|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo|2271|Moda Health|Commercial|176481|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo|982|Florida Blue|Commercial|3911677|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo|1074|Health Care Service Corporation|Commercial|12326616|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo|1095|Highmark|Commercial|2601468|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo|956|Aetna|Commercial|17416295|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo|992|BlueCross BlueShield Tennessee|Commercial|1885039|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo|971|SantaFe Healthcare|Commercial|257335|MSI-H (CRC) 2L+|Not Reviewed||
Immuno Oncology|Opdivo|981|BlueCross BlueShield Arizona|Commercial|529056|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo|979|BlueShield California|Medicare Advantage Plan|155055|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|1071|Harvard Pilgrim Health Care|Commercial|956984|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|999|Capital BlueCross|Commercial|510968|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|1250|Wellmark BlueCross BlueShield|Commercial|624436|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|979|BlueShield California|Commercial|3164636|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|994|BlueCross Idaho|Commercial|305806|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo|984|BlueCross BlueShield Massachusetts|Commercial|2109652|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|1155|BlueCross BlueShield North Dakota|Commercial|170605|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|1049|Fallon Community Health|Commercial|114751|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo|970|Avera Health|Commercial|142903|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo|964|BlueCross BlueShield Arkansas|Commercial|364553|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|990|BlueCross BlueShield South Carolina|Commercial|1093858|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|2217|Spectrum Health|Commercial|504074|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|2150|Express Scripts|Commercial|0|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo|1122|Healthfirst (NY)|Commercial|30963|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo|1191|Providence Health System|Commercial|464794|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo|986|BlueCross BlueShield Nebraska|Commercial|594233|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo|987|BlueCross BlueShield North Carolina|Commercial|2345873|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1165|PacificSource Health|Medicare Advantage Plan|30602|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1002|CareFirst|Commercial|2420868|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|2141|CVS Health|Commercial|0|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1108|Intermountain Healthcare|Medicare Advantage Plan|40032|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1184|Premera Blue Cross|Commercial|1248690|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1099|Horizon Blue Cross Blue Shield of New Jersey|Commercial|2769876|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1049|Fallon Community Health|Medicare Advantage Plan|21297|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo||Iron Road Healthcare|Medicare Advantage Plan||MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo||Federal Employees Health Benefit|Commercial|5464641|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1089|HealthPartners (MN)|Commercial|742415|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|213|Lifetime Healthcare|Commercial|1062081|MSI-H (CRC) 2L+|Step Edit (Keytruda)||
Immuno Oncology|Opdivo|1062|Geisinger Health System|Commercial|258906|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1220|Cambia Health Solutions|Commercial|1451564|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|985|BlueCross BlueShield Michigan|Commercial|3502723|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|2096|EmblemHealth|Commercial|1674115|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1108|Intermountain Healthcare|Commercial|912907|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo||Health Net|Commercial|869310|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|977|BlueCross BlueShield Vermont|Commercial|192031|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|2245|Henry Ford Health|Commercial|363729|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1127|Medica (MN)|Commercial|1047200|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|1072|BlueCross BlueShield Hawaii (HMSA)|Commercial|608237|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo|989|BlueCross BlueShield Rhode Island|Commercial|177167|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1127|Medica (MN)|Medicare Advantage Plan|165807|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1009|Cigna|Medicare Advantage Plan|431922|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|956|Aetna|Medicare Advantage Plan|1703323|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|989|BlueCross BlueShield Rhode Island|Medicare Advantage Plan|52947|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1062|Geisinger Health System|Medicare Advantage Plan|93820|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1099|Horizon Blue Cross Blue Shield of New Jersey|Medicare Advantage Plan|84898|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1184|Premera Blue Cross|Medicare Advantage Plan|18908|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1251|Anthem|Medicare Advantage Plan|900233|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|2141|CVS Health|Medicare Advantage Plan|0|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|964|BlueCross BlueShield Arkansas|Medicare Advantage Plan|17929|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|985|BlueCross BlueShield Michigan|Medicare Advantage Plan|526296|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|2150|Express Scripts|Medicare Advantage Plan|0|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|981|BlueCross BlueShield Arizona|Medicare Advantage Plan|56795|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1220|Cambia Health Solutions|Medicare Advantage Plan|93847|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1146|MVP Health Care|Medicare Advantage Plan|60204|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|987|BlueCross BlueShield North Carolina|Medicare Advantage Plan|76704|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1089|HealthPartners (MN)|Medicare Advantage Plan|63632|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|2096|EmblemHealth|Medicare Advantage Plan|161533|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|213|Lifetime Healthcare|Medicare Advantage Plan|114808|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1074|Health Care Service Corporation|Medicare Advantage Plan|125764|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|2245|Henry Ford Health|Medicare Advantage Plan|67386|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|976|BlueCross BlueShield Minnesota|Medicare Advantage Plan|269163|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1034|CareSource Management Group|Medicare Advantage Plan|20801|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1191|Providence Health System|Medicare Advantage Plan|56073|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1225|Tufts Health|Medicare Advantage Plan|103942|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|975|Blue Cross and Blue Shield of Alabama|Medicare Advantage Plan|87964|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1020|CommunityCare (OK)|Medicare Advantage Plan|27472|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1122|Healthfirst (NY)|Medicare Advantage Plan|151598|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|2271|Moda Health|Medicare Advantage Plan|17898|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|994|BlueCross Idaho|Medicare Advantage Plan|25459|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1142|Molina Healthcare|Medicare Advantage Plan|101469|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|1071|Harvard Pilgrim Health Care|Medicare Advantage Plan|12195|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|2217|Spectrum Health|Medicare Advantage Plan|138416|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|999|Capital BlueCross|Medicare Advantage Plan|30071|MSI-H (CRC) 2L+|Defer to NCD / LCD||
Immuno Oncology|Opdivo+Yervoy|991|BlueCross BlueShield Wyoming|Commercial|71673|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1902|Fidelis Care|Medicare Advantage Plan|69132|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1242|Vantage Health|Medicare Advantage Plan|18393|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1225|Tufts Health|Commercial|712859|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1185|Presbyterian Health|Medicare Advantage Plan|45821|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1242|Vantage Health|Commercial|26969|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1021|WellCare|Medicare Advantage Plan|502592|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1862|BlueCross BlueShield Kansas|Commercial|553540|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1020|CommunityCare (OK)|Commercial|81244|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1118|BlueCross BlueShield Louisiana|Commercial|1627191|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1214|Peoples Health|Medicare Advantage Plan|62788|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1034|CareSource Management Group|Commercial|221041|MSI-H (CRC) 2L+|No Formal Policy||
Immuno Oncology|Opdivo+Yervoy|1236|University of Pittsburgh Medical Center|Commercial|665781|MSI-H (CRC) 2L+|No PA Required||
Immuno Oncology|Opdivo+Yervoy|1108|Intermountain Healthcare|Commercial|912907|MSI-H (CRC) 2L+|Not Reviewed||
Immuno Oncology|Opdivo+Yervoy|956|Aetna|Commercial|17416295|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|971|SantaFe Healthcare|Commercial|257335|MSI-H (CRC) 2L+|Not Reviewed||
Immuno Oncology|Opdivo+Yervoy|1112|Kaiser Permanente|Medicare Advantage Plan|1571952|MSI-H (CRC) 2L+|No PA Required||
Immuno Oncology|Opdivo+Yervoy|982|Florida Blue|Commercial|3911677|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|1251|Anthem|Commercial|23286478|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|1146|MVP Health Care|Commercial|399167|MSI-H (CRC) 2L+|No PA Required||
Immuno Oncology|Opdivo+Yervoy|1108|Intermountain Healthcare|Medicare Advantage Plan|40032|MSI-H (CRC) 2L+|Not Reviewed||
Immuno Oncology|Opdivo+Yervoy|982|Florida Blue|Medicare Advantage Plan|151871|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|1100|Humana|Commercial|1556399|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|984|BlueCross BlueShield Massachusetts|Medicare Advantage Plan|51086|MSI-H (CRC) 2L+|No PA Required||
Immuno Oncology|Opdivo+Yervoy|1101|Independence Blue Cross|Medicare Advantage Plan|115525|MSI-H (CRC) 2L+|Not Reviewed||
Immuno Oncology|Opdivo+Yervoy|1079|HealthNow New York|Commercial|453525|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|976|BlueCross BlueShield Minnesota|Commercial|1926314|MSI-H (CRC) 2L+|No PA Required||
Immuno Oncology|Opdivo+Yervoy|979|BlueShield California|Commercial|3164636|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy||Health Net|Medicare Advantage Plan|248538|MSI-H (CRC) 2L+|No PA Required||
Immuno Oncology|Opdivo+Yervoy|1074|Health Care Service Corporation|Commercial|12326616|MSI-H (CRC) 2L+|Not Reviewed||
Immuno Oncology|Opdivo+Yervoy|1101|Independence Blue Cross|Commercial|1286618|MSI-H (CRC) 2L+|Not Reviewed||
Immuno Oncology|Opdivo+Yervoy|979|BlueShield California|Medicare Advantage Plan|155055|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|1009|Cigna|Commercial|14201236|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|1262|BlueCross BlueShield Mississippi|Commercial|480155|MSI-H (CRC) 2L+|No PA Required||
Immuno Oncology|Opdivo+Yervoy|1112|Kaiser Permanente|Commercial|9726445|MSI-H (CRC) 2L+|No PA Required||
Immuno Oncology|Opdivo+Yervoy|977|BlueCross BlueShield Vermont|Commercial|192031|MSI-H (CRC) 2L+|Not Reviewed||
Immuno Oncology|Opdivo+Yervoy|1100|Humana|Medicare Advantage Plan|3509587|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|1127|Medica (MN)|Commercial|1047200|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|1231|UnitedHealth Group|Commercial|22820141|MSI-H (CRC) 2L+|PA Less Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|2271|Moda Health|Commercial|176481|MSI-H (CRC) 2L+|PA More Restrictive Than Label||
Immuno Oncology|Opdivo+Yervoy|994|BlueCross Idaho|Commercial|305806|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo+Yervoy|2217|Spectrum Health|Commercial|504074|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|1185|Presbyterian Health|Commercial|184785|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|986|BlueCross BlueShield Nebraska|Commercial|594233|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|1155|BlueCross BlueShield North Dakota|Commercial|170605|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|990|BlueCross BlueShield South Carolina|Commercial|1093858|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|1095|Highmark|Commercial|2601468|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|984|BlueCross BlueShield Massachusetts|Commercial|2109652|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|2150|Express Scripts|Commercial|0|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo+Yervoy|964|BlueCross BlueShield Arkansas|Commercial|364553|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|970|Avera Health|Commercial|142903|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo+Yervoy|981|BlueCross BlueShield Arizona|Commercial|529056|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo+Yervoy|1071|Harvard Pilgrim Health Care|Commercial|956984|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|1250|Wellmark BlueCross BlueShield|Commercial|624436|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|1191|Providence Health System|Commercial|464794|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo+Yervoy|999|Capital BlueCross|Commercial|510968|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|1095|Highmark|Medicare Advantage Plan|321992|MSI-H (CRC) 2L+|PA to Label||
Immuno Oncology|Opdivo+Yervoy|1049|Fallon Community Health|Commercial|114751|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo+Yervoy|1122|Healthfirst (NY)|Commercial|30963|MSI-H (CRC) 2L+|PA Required; Criteria Unavailable||
Immuno Oncology|Opdivo+Yervoy||Iron Road Healthcare|Medicare Advantage Plan||MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy||Health Net|Commercial|869310|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1062|Geisinger Health System|Commercial|258906|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|2328|Catholic Health Initiatives|Commercial|86173|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|2141|CVS Health|Commercial|0|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1049|Fallon Community Health|Medicare Advantage Plan|21297|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1129|Medical Mutual|Commercial|1354573|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1072|BlueCross BlueShield Hawaii (HMSA)|Commercial|608237|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|989|BlueCross BlueShield Rhode Island|Commercial|177167|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1002|CareFirst|Commercial|2420868|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy||Federal Employees Health Benefit|Commercial|5464641|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1220|Cambia Health Solutions|Commercial|1451564|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1089|HealthPartners (MN)|Commercial|742415|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1165|PacificSource Health|Medicare Advantage Plan|30602|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|992|BlueCross BlueShield Tennessee|Commercial|1885039|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1099|Horizon Blue Cross Blue Shield of New Jersey|Commercial|2769876|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|213|Lifetime Healthcare|Commercial|1062081|MSI-H (CRC) 2L+|Step Edit (Keytruda)||
Immuno Oncology|Opdivo+Yervoy|987|BlueCross BlueShield North Carolina|Commercial|2345873|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1165|PacificSource Health|Commercial|152982|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|985|BlueCross BlueShield Michigan|Commercial|3502723|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|2096|EmblemHealth|Commercial|1674115|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|992|BlueCross BlueShield Tennessee|Medicare Advantage Plan|135996|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|2245|Henry Ford Health|Commercial|363729|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Opdivo+Yervoy|1184|Premera Blue Cross|Commercial|1248690|MSI-H (CRC) 2L+|PA to Label; Additional Criteria||
Immuno Oncology|Keytruda|956|Aetna|Medicare Advantage Plan|1703323|MSI-H (Solid Tumors) 2L+|Defer to NCD / LCD||
Immuno Oncology|Keytruda|964|BlueCross BlueShield Arkansas|Medicare Advantage Plan|17929|MSI-H (Solid Tumors) 2L+|Defer to NCD / LCD||
